Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
The mic provisions.,Has the mic provisions.,The mic provisions.,79.6773124165,0.9631987214000001,0.0,0.5714285665306124
Em to the airport.,Drive em to the airport.,Em is going to the airport.,59.9119014333,0.8233121634,0.4111336169005197,0.5454545404958678
Which you keep the as you horse.,Which you can keep for the for as long as you own the horse.,Which you keep the as you horse.,34.4137751567,0.8803869486,0.0,0.7499999953125
I could one.,I could put like one there.,I could have one.,29.9249052424,0.8706798553,0.0,0.5999999952
I am to be art historians.,I am going to be an art historian.,I am to be art historians.,54.6826732907,0.9770488739000001,0.0,0.7142857093877552
I do if,So i do not know if.,I do if I do if I do not know if.,70.0040747781,0.9107463360000001,0.317023313852343,0.7272727223140496
And we go that.,And we can go do that.,And we go to that.,43.8526887096,0.8746459484,0.0,0.7272727223140496
I was just place that does removal.,I was just at a place that does asbestos removal.,I was just just a place that does removal.,68.8154846044,0.8369098306,0.38312604050508564,0.8888888839506174
Because he where he.,Because he knew where he was going.,Because he where where he.,47.4921052102,0.8650615215,0.0,0.6666666622222223
Do it dads it.,Do it dad do it.,Do it dads it.,55.5655657789,0.9548923969,0.0,0.5714285665306124
So i did have pay sale tax.,So i did not have to pay any sales tax.,So i did have to pay the sale tax.,50.372416226,0.8700221777,0.0,0.7368421002770082
I you have those.,I know you have seen this before.,I have you have those.,26.726871010300002,0.7220513225,0.0,0.5454545408264463
I got production.,I got a big production.,I got production.,63.3193556654,0.9340461493000001,0.0,0.7499999953125
Its list of colors you could.,Was on their list of colors you could use.,Its a list of colors you could choose.,62.0530536405,0.9275819063,0.41801342884834874,0.5882352891349482
Oppress them and.,To oppress them and.,Oppress them and.,81.2871519579,0.9432719946,0.0,0.5714285665306124
There movies sitting desk out there.,There is a movie sitting on the desk out there.,There are movies sitting on the desk out there.,79.7623955176,0.9546896219000001,0.5977653345720249,0.7368421002770082
He back um.,He is going back to um.,He is back um.,27.7555989826,0.9160104990000001,0.0,0.7999999952000001
Look for marks.,Look for identifying marks.,Look for marks.,40.2152488162,0.9136525393,0.0,0.8571428522448981
I to offer opinions about.,I was going to offer an opinion about the.,I should offer opinions about.,33.4655993116,0.9103580713,0.0,0.4285714239795918
Or are we.,Or are we going to continue.,Or are we.,26.7856633009,0.8478475809,0.0,0.6666666622222223
I know neighbors.,I do not know the neighbors.,I know my neighbors.,47.1780582589,0.8479643464000001,0.0,0.5999999952
They also had lots artist galleries.,They also had a lot of uh artist galleries down there.,They also had lots of artist galleries.,57.1956635979,0.9571705461000001,0.0,0.6666666619135801
He is lived thirty places.,He is lived in about thirty places.,He is living in thirty places.,59.5313677159,0.9728064537000001,0.0,0.7692307642603551
Yeah she home and sleep.,Yeah she wanted to go home and sleep.,Yeah she is home and sleep.,57.2972037888,0.8530641794,0.3674145494215667,0.7142857093877552
And scraped them.,And scraped them off.,And scraped them.,77.8403587646,0.9605468512,0.0,0.8571428522448981
They lost centennial days.,They lost to centennial the other day.,They lost centennial days.,50.289641669,0.8448968530000001,0.0,0.5454545408264463
And i really.,And i do not really see.,And i really really.,32.1352784152,0.7570408583,0.0,0.6666666622222223
It november uh no.,It was discharged on november uh no.,It is november uh no.,45.6050703339,0.8843308091000001,0.38498150077635496,0.6666666618055556
I spread out those,I will just spread out on this.,I spread out those.,35.9999585097,0.8154490590000001,0.0,0.5454545408264463
He wheeze once he stopped.,He would wheeze once he stopped running.,He wheezed once he stopped.,51.0042940037,0.9522385597,0.0,0.6666666618055556
I do remember.,Hmm i do not remember.,I do remember.,47.7231549362,0.8258981705,0.0,0.49999999531250006
And do tupperware your oven.,And do not forget to take the tupperware out of your oven.,And do tupperware your oven.,41.2866756209,0.8864420652,0.0,0.588235289965398
Those going be tape deck.,This is going to be the tape deck.,Those going to be tape deck.,63.8487338836,0.9410658479,0.0,0.7142857093877552
His goal was make hundred thousand dollar years car.,His goal was to make a hundred thousand dollars every year selling cars.,His goal was to make a hundred thousand dollars worth of cars.,70.1822329831,0.9493436813,0.6496576136660688,0.7999999950080001
Subdivision have be.,The subdivisions have to be random.,Subdivision have be be.,38.2777377138,0.7592713237000001,0.0,0.44444444000000005
Yeah i they would figure ones.,Yeah i think they would figure that one out.,Yeah i would figure they would figure one.,54.9151289967,0.9325675964000001,0.0,0.7999999952000001
You are going yeah.,You are going to have yeah.,You are going to go.,57.8128363158,0.8614840508,0.4548019047027907,0.7272727223140496
Oh i i can these.,Oh i think i can do that.,Oh i can i can do these.,41.1849733071,0.8635301590000001,0.0,0.7272727223140496
Because i at be able gas car.,Because i want to at least be able to put gas in the car.,Because i am able to get a gas car.,31.627284456,0.865865469,0.0,0.5454545406198348
That it would be get them.,That it would be nice to get them together.,That it would be a good thing to get them.,56.4092427348,0.8531373739,0.3508439695638686,0.7368421002770082
Plus it is pains drive home.,Plus it is such a pain to drive home.,Plus it is pains drive home.,57.530692933,0.9626340270000001,0.0,0.6666666618666668
It might take it a t.,It might take it might take a few t.,It might take it a t.,48.4799265947,0.9089266062,0.3310175185585074,0.9230769181065088
And everything down.,And write everything down.,And everything down.,68.5236783289,0.7569600344,0.0,0.8571428522448981
She can them till she gets here so we.,She cannot open them till she gets here so we will just wait.,She can let them go until she gets here so we.,46.8631639912,0.8884093761,0.3018135845529428,0.5833333283680556
Closer chaos or the order chaos.,To get closer to the chaos or the order of chaos.,Closer chaos or the order chaos.,53.6363413219,0.9220780134000001,0.23934818779838288,0.5714285668367348
Well it like i do these.,Well it looks like i am not going to do that.,Well it is like i do these.,29.3685291335,0.7228878736000001,0.0,0.5555555508024692
I do not if he.,So i do not know if he.,I do not know if he is.,73.9824391295,0.9182805419000001,0.5410822690539396,0.7142857092857143
I have working him six years.,I have been working with him for like six years.,I have worked on him for six years.,41.8191948664,0.9472588301,0.0,0.6666666617283951
Because as they are.,Because as they are growing.,Because as they are.,67.674340764,0.8011605740000001,0.5789300674674098,0.8888888839506174
I i not.,I said i do not know.,I i don't know.,39.1111368614,0.8947799206,0.0,0.5999999952
Uh something a number it.,Uh something with a number in it.,Uh something a number is a number.,57.2148229527,0.8945049047,0.0,0.6666666618055556
I it so they can comment it.,I got it specifically so they can comment about it.,I think it is so they can comment it.,44.2008659038,0.8540700674,0.30374414220764573,0.7058823479584776
Him rush her.,Watch him rush at her.,He rushes her.,21.1886641366,0.9433684349,0.0,0.24999999531250006
I do i want,I do not think i want to.,I do i want i want to know.,38.5649542346,0.7139847279,0.0,0.7692307642603551
And make plate.,And make a nice plate.,And make a plate.,59.3168651995,0.9375960827,0.0,0.8888888839506174
Well you apparently knew do it.,Well you apparently knew how to do it.,Well you apparently knew do it.,75.88532994,0.9502859116000001,0.44683107184405757,0.8571428522448981
And i laid it the couch.,And i laid it all out on the couch.,And i laid it on the couch.,71.6312545917,0.9177593589,0.5384952356064083,0.8749999950781251
These place to look mics.,So that would be a place to look at a mic.,These place to look at the mics.,42.9177011683,0.8799002171,0.22172045047934608,0.470588230449827
And try his life work.,And try to make our life work together.,And try to try his life work.,41.3085113364,0.8115419745,0.0,0.7142857093877552
Now i do if she bay areas or san francisco.,Now i do not know if she meant the bay area or san francisco.,Now i do if she is in bay areas or san francisco.,52.7001374336,0.8968328834,0.2743937845663834,0.6923076873372783
And she it was.,And she thought it was so funny.,And she was it was.,28.4605415305,0.7805403471,0.0,0.7272727226446282
We along great.,We get along great.,We are going to be great.,35.4678036101,0.7423944473,0.0,0.39999999520000007
And we sitting there.,And we were sitting there.,And we are sitting there.,76.7498101584,0.9365608692,0.0,0.7999999950000002
I have book so i.,I have not read the book so i do not know.,I have a book so i.,28.0655312952,0.7613167763,0.0,0.6249999953125001
And he ran well be nineteen seventythrees kentucky derby.,And he ran well enough to be entered in the nineteen seventythree kentucky derby.,And he ran well to be nineteen seventythrees kentucky derby.,65.7919744478,0.980091095,0.2699053945026324,0.7499999951388889
We them i es know.,We did not send them i do not e know for sure.,We es know that i es know.,13.7663468658,0.6686590910000001,0.0,0.374999995703125
Because you are going.,Because knowing you are going to fall off.,Because you are going to go.,50.8870589025,0.7957823277,0.34191776499651855,0.7142857093877552
I we are when you.,I think we are done when you are.,I am not sure we are when you are.,52.8340681058,0.8102971315,0.32466791547509893,0.6666666616888889
With kid they us so.,With those kids they make us feel so oldd.,With the kid they are so we are so.,27.0302729028,0.7973460555,0.0,0.37499999507812504
There was something.,Maybe there was something.,There was something.,74.1670342592,0.9442614317,0.0,0.5714285665306124
But it him.,But it did not scare him away.,But it is him.,19.6845699056,0.6985102892,0.0,0.5454545408264463
Yeah you me.,Yeah you told me.,Yeah you are me.,46.0325434322,0.7865859270000001,0.0,0.749999995
And so she keep him.,And so she decides to keep him.,And so she kept him.,37.9718465677,0.9538015127,0.0,0.6666666618055556
Because it like to me ums i.,Because it seems like to me that um i do not know.,Because it likes to me ums i.,32.6484438563,0.7663838863,0.0,0.5263157848199447
Mom it good.,Mom it looks so good.,Mom is good.,30.2218287927,0.8581323624,0.0,0.49999999531250006
I not say arms.,I should not say arms.,I don't say I don't say arms.,44.0014979181,0.9392372370000001,0.0,0.6666666617283951
And i it ept.,And i could even send it to ept.,And i figured it ept.,20.740814161,0.7749984860000001,0.0,0.6153846106508877
